Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2020,YEAR,,STATE,ALABAMA,1,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,330000.00 ,
SURVEY,2020,YEAR,,STATE,ARIZONA,4,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,75000.00 ,
SURVEY,2020,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,620000.00 ,
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,440000.00 ,
SURVEY,2020,YEAR,,STATE,COLORADO,8,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,1420000.00 ,
SURVEY,2020,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,24000.00 ,
SURVEY,2020,YEAR,,STATE,DELAWARE,10,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,180000.00 ,
SURVEY,2020,YEAR,,STATE,FLORIDA,12,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,100000.00 ,
SURVEY,2020,YEAR,,STATE,GEORGIA,13,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,420000.00 ,
SURVEY,2020,YEAR,,STATE,IDAHO,16,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,390000.00 ,
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,11300000.00 ,
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,5400000.00 ,
SURVEY,2020,YEAR,,STATE,IOWA,19,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,13600000.00 ,
SURVEY,2020,YEAR,,STATE,KANSAS,20,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,6100000.00 ,
SURVEY,2020,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,1470000.00 ,
SURVEY,2020,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,500000.00 ,
SURVEY,2020,YEAR,,STATE,MAINE,23,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,30000.00 ,
SURVEY,2020,YEAR,,STATE,MARYLAND,24,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,480000.00 ,
SURVEY,2020,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,14000.00 ,
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2350000.00 ,
SURVEY,2020,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,8000000.00 ,
SURVEY,2020,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,510000.00 ,
SURVEY,2020,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3450000.00 ,
SURVEY,2020,YEAR,,STATE,MONTANA,30,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,115000.00 ,
SURVEY,2020,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,10200000.00 ,
SURVEY,2020,YEAR,,STATE,NEVADA,32,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,13000.00 ,
SURVEY,2020,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,13000.00 ,
SURVEY,2020,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,80000.00 ,
SURVEY,2020,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,125000.00 ,
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,1030000.00 ,
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,990000.00 ,
SURVEY,2020,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,1950000.00 ,
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3550000.00 ,
SURVEY,2020,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,360000.00 ,
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,100000.00 ,
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,1500000.00 ,
SURVEY,2020,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2000.00 ,
SURVEY,2020,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,390000.00 ,
SURVEY,2020,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,4900000.00 ,
SURVEY,2020,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,860000.00 ,
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,2250000.00 ,
SURVEY,2020,YEAR,,STATE,UTAH,49,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,85000.00 ,
SURVEY,2020,YEAR,,STATE,VERMONT,50,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,85000.00 ,
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,560000.00 ,
SURVEY,2020,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,195000.00 ,
SURVEY,2020,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,51000.00 ,
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,3950000.00 ,
SURVEY,2020,YEAR,,STATE,WYOMING,56,,,,,,,0,,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,95000.00 ,
,,,,,,,,,,,,,,,,,,,74750000.00 ,
,,,,,,,,,,,,,,,,,,,90652000.00 ,
,,,,,,,,,,,,,,,,,,,0.8246 ,
